college_name,college_code,specialty,category,cutoff_rank,year,counselling_body,degree,round,state,college_type,quota
Mar Baselios Dental College Ernakulam,MBD,Periodontology,SM,7523,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Conservative Dentistry and Endodontics,NR,7579,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Prosthodontics and Crown and Bridge,SM,7662,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Periodontology,SM,7716,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Prosthodontics and Crown and Bridge,EZ,7761,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Prosthodontics and Crown and Bridge,EZ,7808,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Orthodontics and Dentofacial Orthopaedics,NR,7921,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Pedodontics and Preventive Dentistry,MU,8176,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Periodontology,SM,8374,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sri. Sankara Dental College Varkala,SVD,Prosthodontics and Crown and Bridge,BH,8502,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Periodontology,SM,8561,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Mar Baselios Dental College Ernakulam,MBD,Oral Medicine & Radiology,SM,8664,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Pedodontics and Preventive Dentistry,SC,8841,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Malabar Dental College Malappuram,MLD,Pedodontics and Preventive Dentistry,SC,8937,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PSM College of Dental Science & Research Trichur,PSD,Prosthodontics and Crown and Bridge,MU,9170,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Prosthodontics and Crown and Bridge,EZ,9277,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Prosthodontics and Crown and Bridge,MM,9547,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Orthodontics and Dentofacial Orthopaedics,NR,9647,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sree Anjaneya Institute of Dental Sciences Kozhikode,AID,Orthodontics and Dentofacial Orthopaedics,NR,9654,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Educare Institute of Dental Sciences Malappuram,EID,Orthodontics and Dentofacial Orthopaedics,NR,9724,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Malabar Dental College Malappuram,MLD,Periodontology,SM,9759,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
St. Geregorios Dental College Ernakulam,SGD,Conservative Dentistry and Endodontics,NR,9770,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PSM College of Dental Science & Research Trichur,PSD,Periodontology,BH,9777,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Pedodontics and Preventive Dentistry,SC,10214,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Periodontology,SM,10291,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Periodontology,MM,10335,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Periodontology,SC,10758,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sree Anjaneya Institute of Dental Sciences Kozhikode,AID,Orthodontics and Dentofacial Orthopaedics,NR,10763,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Periodontology,SM,10916,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Educare Institute of Dental Sciences Malappuram,EID,Periodontology,MU,10984,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
MES Dental College Malappuram,MED,Prosthodontics and Crown and Bridge,BX,10986,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Royal Dental College Palakkad,RDC,Periodontology,SM,10999,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Conservative Dentistry and Endodontics,NR,11004,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sri. Sankara Dental College Varkala,SVD,Periodontology,SM,11092,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Malabar Dental College Malappuram,MLD,Orthodontics and Dentofacial Orthopaedics,NR,11263,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
MES Dental College Malappuram,MED,Conservative Dentistry and Endodontics,NR,11365,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Periodontology,BX,11556,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Conservative Dentistry and Endodontics,NR,11643,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PSM College of Dental Science & Research Trichur,PSD,Orthodontics and Dentofacial Orthopaedics,NR,11711,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sri. Sankara Dental College Varkala,SVD,Pedodontics and Preventive Dentistry,EZ,11776,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Oral Medicine & Radiology,SM,11913,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Conservative Dentistry and Endodontics,NR,11946,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Pushpagiri College of Dental Science Thiruvalla,PMD,Periodontology,EZ,12145,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Conservative Dentistry and Endodontics,NR,12227,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Educare Institute of Dental Sciences Malappuram,EID,Prosthodontics and Crown and Bridge,MM,12503,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Oral & Maxillo Facial Surgery,LA,12582,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sri. Sankara Dental College Varkala,SVD,Periodontology,SC,12659,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Mar Baselios Dental College Ernakulam,MBD,Oral Medicine & Radiology,SM,12769,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Oral Pathology & Microbiology,SM,13054,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Oral & Maxillo Facial Surgery,NR,13093,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Educare Institute of Dental Sciences Malappuram,EID,Orthodontics and Dentofacial Orthopaedics,NR,13224,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Educare Institute of Dental Sciences Malappuram,EID,Periodontology,MM,13317,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PSM College of Dental Science & Research Trichur,PSD,Orthodontics and Dentofacial Orthopaedics,NR,13335,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Pedodontics and Preventive Dentistry,NR,13793,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Periodontology,EZ,13840,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Sri. Sankara Dental College Varkala,SVD,Orthodontics and Dentofacial Orthopaedics,NR,13880,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Malabar Dental College Malappuram,MLD,Oral Medicine & Radiology,SM,13966,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Oral Medicine & Radiology,SM,14196,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
MES Dental College Malappuram,MED,Orthodontics and Dentofacial Orthopaedics,ST,14324,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Mar Baselios Dental College Ernakulam,MBD,Pedodontics and Preventive Dentistry,KU,14722,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Annoor Dental College Ernakulam,ADC,Periodontology,BH,14765,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Mar Baselios Dental College Ernakulam,MBD,Oral Medicine & Radiology,SC,14870,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Oral Pathology & Microbiology,SM,14963,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
PMS College of Dental Sciences & Research Centre Vattapara TVPM,PMS,Oral Medicine & Radiology,SC,15270,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Oral Medicine & Radiology,BH,15769,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Malabar Dental College Malappuram,MLD,Conservative Dentistry and Endodontics,NR,15939,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
KMCT Dental College Kozhikode,KMD,Oral Pathology & Microbiology,SM,16649,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota
Mar Baselios Dental College Ernakulam,MBD,Periodontology,EZ,16672,2024,Kerala CEE,MDS,Round 1,Kerala,Private,State Quota"Maulana Azad Institute and Dental Science, New Delhi",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,1,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Institute of Medical Science, BHU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,2,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College, Kottayam",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,3,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Faculty of Dental Sciences, KGMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,4,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Institute of Medical Science, BHU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,5,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Nagpur",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,8,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Institute of Medical Science, BHU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN,9,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Institute of Medical Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,11,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,12,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,13,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Institute of Medical Science, BHU",,ORAL AND MAXILLOFACIAL SURGERY,OBC,14,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College, Kottayam",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,15,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,16,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,17,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,18,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Government Dental College, Kottayam",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN,19,2025,MCC,MDS,Round 1,Kerala,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,21,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,23,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Lady Hardinge Medical College, New Delhi",,ORAL AND MAXILLOFACIAL SURGERY,OPEN,24,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Institute of Medical Science, BHU",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,25,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,ORAL AND MAXILLOFACIAL SURGERY,EWS,26,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,27,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College and Hospital, Nagpur",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,28,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,29,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College, Kottayam",,ORAL AND MAXILLOFACIAL SURGERY,OBC,30,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,33,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Government Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,34,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College and Research Institute, Bangalore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,35,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"Faculty of Dental Sciences, KGMU",,PERIODONTOLOGY,OPEN GENERAL,36,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,37,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,38,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,39,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Nair Dental College and Hospital, Mumbai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,40,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,42,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,44,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN,45,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,46,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,47,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Government Dental College, Kozhikode",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,48,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College, Chennai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN,49,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,50,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"DR. Ziauddin Ahmad Dental College, AMU",,ORAL AND MAXILLOFACIAL SURGERY,OPEN,51,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Faculty of Dental Sciences, KGMU",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,52,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Mumbai",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,53,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College and Hospital, Mumbai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,54,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,55,2025,MCC,MDS,Round 1,Delhi,Government,Delhi University Quota
"Government Dental College, Kozhikode",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,56,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,57,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,58,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Government Dental College and Hospital, Mumbai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,59,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College, Kozhikode",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN,60,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Maulana Azad Institute and Dental Science, New Delhi",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,61,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,PROSTHODONTICS AND CROWN & BRIDGE,EWS,62,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Government Dental College, Thiruvananthapuram",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN,63,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,64,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Nair Dental College and Hospital, Mumbai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,EWS,65,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"S.C.B Dental College and Hospital, Cuttack",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,66,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,67,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College, Chennai",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,68,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Faculty of Dental Sciences, KGMU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,69,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,71,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College and Hospital, Aurangabad",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,72,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,OBC,73,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,OPEN,74,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Govt dental College Raipur Chhattisgarh, Near Marhi Mata Mandir",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,75,2025,MCC,MDS,Round 1,Chhattisgarh,Government,All India
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,76,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Government Dental College Hospital, Hyderabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,77,2025,MCC,MDS,Round 1,Telangana,Government,All India
"Government Dental College and Hospital, Aurangabad",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,78,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Post Graduate Institute of Dental Sciences, Rohtak",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,79,2025,MCC,MDS,Round 1,Haryana,Government,All India
"Government Dental College, Thiruvananthapuram",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,80,2025,MCC,MDS,Round 1,Kerala,Government,All India
"University College of Medical Sciences, Delhi University",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,82,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Government Dental College and Research Institute, Bangalore",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,83,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,84,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College, Thiruvananthapuram",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN,86,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government College and Hospital, Amritsar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,87,2025,MCC,MDS,Round 1,Punjab,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,88,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,89,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Governemnt Dental College and Hospital, Ahmedabad",,ORAL AND MAXILLOFACIAL SURGERY,OBC,90,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,91,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,92,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College, Chennai",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,93,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College, Kottayam",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN,94,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Government Dental College and Hospital, Aurangabad",,PROSTHODONTICS AND CROWN & BRIDGE,SC,95,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government College of Dentistry, Indore",,ORAL AND MAXILLOFACIAL SURGERY,OBC,97,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Government Dental College, Chennai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,98,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"ESIC Dental College, Kalaburagi",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,99,2025,MCC,MDS,Round 1,Karnataka,Government,All India
"University College of Medical Sciences, Delhi University",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OBC,100,2025,MCC,MDS,Round 1,Delhi,Government,All India
"Government Dental College, Chennai",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,101,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"University College of Medical Sciences, Delhi University",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,102,2025,MCC,MDS,Round 1,Delhi,Government,Delhi University Quota
"S.C.B Dental College and Hospital, Cuttack",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,103,2025,MCC,MDS,Round 1,Odisha,Government,All India
"Dr. R. Ahmed Dental College and Hospital, Kolkata",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OPEN GENERAL,105,2025,MCC,MDS,Round 1,West Bengal,Government,All India
"Government Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,106,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,107,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Government Dental College and Hospital, Mumbai",,CONSERVATIVE DENTISTRY AND ENDODONTICS,OBC,108,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Faculty of Dental Sciences, KGMU",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,109,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Government of Dental College and Hospital Jaipur, Near T.B. Hospital",,ORAL AND MAXILLOFACIAL SURGERY,OBC,110,2025,MCC,MDS,Round 1,Rajasthan,Government,All India
"Government College of Dentistry, Indore",,ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,OPEN GENERAL,111,2025,MCC,MDS,Round 1,Madhya Pradesh,Government,All India
"Institute of Medical Science, BHU",,CONSERVATIVE DENTISTRY AND ENDODONTICS,EWS,112,2025,MCC,MDS,Round 1,Uttar Pradesh,Government,All India
"Govt. Dental College and Hospital, Cuddalore Dt",,PROSTHODONTICS AND CROWN & BRIDGE,OPEN GENERAL,113,2025,MCC,MDS,Round 1,Tamil Nadu,Government,All India
"Government Dental College, Thiruvananthapuram",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN GENERAL,114,2025,MCC,MDS,Round 1,Kerala,Government,All India
"Govt. Dental College and Hospital, Jamnagar",,ORAL AND MAXILLOFACIAL SURGERY,OPEN GENERAL,115,2025,MCC,MDS,Round 1,Gujarat,Government,All India
"Nair Dental College and Hospital, Mumbai",,PEDIATRIC AND PREVENTIVE DENTISTRY,OPEN,116,2025,MCC,MDS,Round 1,Maharashtra,Government,All India
"Government Dental College, Kottayam",,PEDIATRIC AND PREVENTIVE DENTISTRY,OBC,117,2025,MCC,MDS,Round 1,Kerala,Government,All India
